You did not select any stats, using -cdngy by default.
[7l----total-cpu-usage---- --dsk/sdb-- --dsk/sdc-- --dsk/sdd-- --dsk/sde-- -dsk/total- ---net/lo-- --net/eth0- --net/ib2-- -net/total- ---paging-- ---system--
usr sys idl wai hiq siq| read  writ: read  writ: read  writ: read  writ: read  writ| recv  send: recv  send: recv  send: recv  send|  in   out | int   csw 
  8  21  60   5   0   6| 433M    0 : 383M  819B: 294M 1638B: 330M 2458B:1441M   56k|   0     0 :  32k   11k:1174M 1515M:1174M 1515M|   0     0 |  62k   62k
  9  20  62   3   0   6| 255M 1638B: 348M 5734B: 333M 4096B: 331M 7373B:1267M   40k|   0     0 :  25k 4984B:1218M 1334M:1218M 1334M|   0     0 |  59k   57k
  8  20  59   7   0   6| 346M   25k: 366M   20k: 445M   30k: 265M   22k:1421M  136k|   0     0 :  54k  781B:1390M 1475M:1390M 1475M|   0     0 |  60k   65k
  9  18  59   8   0   6| 409M    0 : 273M    0 : 301M 4915B: 409M    0 :1391M   38k|   0     0 :  37k 5207B:1540M 1418M:1540M 1418M|   0     0 |  56k   71k
  9  20  57   8   0   6| 324M    0 : 263M    0 : 358M    0 : 466M    0 :1411M   42k|   0     0 :  31k  781B:1323M 1440M:1323M 1440M|   0     0 |  51k   64k
  8  18  62   5   0   6| 265M    0 : 330M    0 : 357M    0 : 416M    0 :1369M   21k|   0     0 :  39k 4984B:1545M 1397M:1545M 1397M|   0     0 |  55k   68k
  8  21  54  10   0   6| 495M    0 : 313M    0 : 431M    0 : 386M    0 :1625M   21k|   0     0 :  35k 1126B:1458M 1662M:1458M 1662M|   0     0 |  52k   61k
  9  19  52  14   0   6| 298M    0 : 431M    0 : 223M    0 : 238M    0 :1191M   51k|   0     0 :  25k 5047B:1493M 1227M:1493M 1227M|   0     0 |  52k   66k
  9  16  61   8   0   6| 417M 4096B: 286M    0 : 236M    0 : 353M    0 :1293M   26k|   0     0 :  25k  781B:1562M 1330M:1562M 1330M|   0     0 |  53k   66k
  9  14  58  13   0   6| 206M    0 : 371M    0 : 328M 3277B: 175M    0 :1079M   33k|   0     0 :  38k 4984B:1559M 1153M:1559M 1153M|   0     0 |  57k   61k
 15  15  58   5   0   6| 228M    0 : 223M    0 : 371M    0 : 248M    0 :1069M   48k|   0     0 :  32k  781B:1462M 1182M:1462M 1182M|   0     0 |  58k   67k
 14  27  46   7   0   6| 262M   22k: 369M   13k: 297M   13k: 341M   18k:1268M   98k|   0     0 :  39k 5184B:1427M 1416M:1427M 1416M|   0     0 |  60k   65k
  9  17  55  12   0   6| 409M    0 : 284M    0 : 370M    0 : 348M    0 :1411M   18k|   0     0 :  32k  800B:1260M 1548M:1260M 1548M|   0     0 |  62k   70k
  9  16  61   8   0   6| 261M    0 : 274M    0 : 258M    0 : 372M    0 :1165M   18k|   0     0 :  25k 4993B:1471M 1324M:1471M 1324M|   0     0 |  63k   70k
  9  15  63   7   0   6| 278M    0 : 278M    0 : 274M    0 : 245M    0 :1076M   48k|   0     0 :  53k 1117B:1628M 1287M:1628M 1287M|   0     0 |  54k   66k
  9  15  64   6   0   6| 224M    0 : 360M    0 : 224M    0 : 195M    0 :1002M   34k|   0     0 :  36k 1406B:1410M 1210M:1411M 1210M|   0     0 |  59k   68k
  8  15  63   8   0   6| 396M   26k: 263M   10k: 183M   22k: 203M   22k:1046M  117k|   0     0 :  30k  781B:1324M 1226M:1324M 1226M|   0     0 |  63k   72k
  9  18  61   6   0   6| 262M   21k: 349M    0 : 211M    0 : 270M  819B:1092M   41k|   0     0 :  40k 4984B:1384M 1229M:1385M 1229M|   0     0 |  63k   68k
  9  15  66   4   0   6| 246M   27k: 283M   20k: 390M   28k: 212M   33k:1132M  144k|   0     0 :  33k  800B:1273M 1300M:1273M 1300M|   0     0 |  62k   66k
  8  15  67   4   0   6| 349M   15k: 247M   17k: 237M   23k: 276M   22k:1109M   92k|   0     0 :  26k 5047B:1255M 1303M:1255M 1303M|   0     0 |  64k   69k
  7  15  67   5   0   6| 298M   13k: 234M   14k: 229M 8192B: 237M   13k: 999M   71k|   0     0 :  24k  781B:1231M 1180M:1232M 1180M|   0     0 |  67k   65k
  8  14  69   3   0   6| 255M    0 : 237M    0 : 263M    0 : 184M    0 : 939M   46k|   0     0 :  32k 5000B:1162M 1067M:1162M 1067M|   0     0 |  67k   55k
  6  11  77   2   0   4| 223M   14k: 190M   14k: 269M   22k: 241M   16k: 924M   96k|   0     0 :  24k 1126B: 973M  968M: 973M  968M|   0     0 |  72k   46k
  7  12  75   2   0   5| 168M 4096B: 331M 4096B: 201M   16k: 281M    0 : 981M   46k|   0     0 :  40k 1458B:1136M 1048M:1136M 1048M|   0     0 |  69k   52k
  7  12  74   2   0   5| 275M    0 : 242M  819B: 169M    0 : 223M 1638B: 909M   29k|   0     0 :  33k  790B:1076M  965M:1076M  965M|   0     0 |  69k   52k
  7  12  74   2   0   5| 268M   20k: 143M   26k: 199M   27k: 215M   32k: 825M  130k|   0     0 :  25k 4984B:1139M  890M:1139M  890M|   0     0 |  75k   62k
  6  12  74   2   0   6| 249M   20k: 178M   22k: 161M   27k: 199M   27k: 787M  111k|   0     0 :  59k  781B:1101M  891M:1101M  891M|   0     0 |  68k   70k
  6   9  79   1   0   5| 174M    0 :  86M   14k: 171M   15k: 157M    0 : 589M   48k|   0     0 :  37k 1534B:1164M  620M:1164M  620M|   0     0 |  70k   51k
  3   5  89   1   0   2| 111M   27k: 167M   16k:  33M   31k: 153M   32k: 464M  142k|   0     0 :  31k  781B: 540M  482M: 540M  482M|   0     0 |  63k   23k
  3   5  88   2   0   2| 132M   17k:  36M   13k: 101M   17k: 224M 8192B: 492M   72k|   0     0 :  39k 4984B: 375M  514M: 375M  514M|   0     0 |  82k   23k
  3   5  89   0   0   2| 114M    0 :  76M    0 : 100M    0 :  60M    0 : 349M   15k|   0     0 :  35k 1117B: 398M  376M: 398M  376M|   0     0 |  75k   27k
  2   3  93   0   0   2|  65M   17k:  28M   17k:  51M   22k:  28M   17k: 172M  101k|   0     0 :  27k 1397B: 315M  181M: 315M  181M|   0     0 |  87k   15k
  1   1  97   0   0   1|3277B   16k:2483k   33k:3277B   25k:   0    54k:2490k  142k|   0     0 :  24k  781B: 230M  445k: 230M  445k|   0     0 |  55k 6037 
